source_key,source_package,source_file,source_line,source_label,source_kind,source_title,source_chapter,source_section_path,source_proof_present,canonical_label,canonical_status,disposition_notes
q_pochhammer_q_binomial_monograph:lem:polynomial-identity-principle,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6013,lem:polynomial-identity-principle,lemma,Polynomial identity principle,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Denominator clearing and specialization",yes,lem:polynomial-identity-principle,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:safe-specialization,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6021,cor:safe-specialization,corollary,Safe generic specialization,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Denominator clearing and specialization",yes,cor:safe-specialization,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:lem:integer-qpochhammer-translation,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6035,lem:integer-qpochhammer-translation,lemma,Two translation rules,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Integer-exponent translation and automated identity discovery",yes,lem:integer-qpochhammer-translation,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:certified-integral-translation,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6067,thm:certified-integral-translation,theorem,Certified integral-parameter translation,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Integer-exponent translation and automated identity discovery",yes,thm:certified-integral-translation,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:identity-finder-certificate,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6092,cor:identity-finder-certificate,corollary,Mechanically checkable certificates,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Integer-exponent translation and automated identity discovery",yes,cor:identity-finder-certificate,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:formal-analytic-transfer,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6107,thm:formal-analytic-transfer,theorem,Formal-to-analytic transfer,"Computation, certification, and formal proof architecture","Central sums, limits, and effective methods / Computation, certification, and formal proof architecture / Formal series versus analytic series",yes,thm:formal-analytic-transfer,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:reversed-qbinomial,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6240,thm:reversed-qbinomial,theorem,Reversed finite $q$-binomial theorem,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / A reversed Gaussian row",yes,thm:reversed-qbinomial,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:geometric-evaluation-zero,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6295,thm:geometric-evaluation-zero,theorem,Evaluation at zero on a geometric grid,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Lagrange weights at zero",yes,thm:geometric-evaluation-zero,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:geometric-lagrange-product,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6311,cor:geometric-lagrange-product,corollary,Explicit product form,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Lagrange weights at zero",yes,cor:geometric-lagrange-product,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:unlabelled-example-004,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6324,,example,,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Lagrange weights at zero",no,,not applicable,Retained as the unlabeled canonical example 'line 6324'; the historical source line and section path identify it exactly.
q_pochhammer_q_binomial_monograph:thm:universal-lagrange-residual,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6345,thm:universal-lagrange-residual,theorem,Universal Lagrange residual formula,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / All residual moments",yes,thm:universal-lagrange-residual,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:complete-geometric-moments,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6388,thm:complete-geometric-moments,theorem,Complete geometric moment formula,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / All residual moments",yes,thm:complete-geometric-moments,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:scaled-geometric-moments,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6425,cor:scaled-geometric-moments,corollary,Scaled geometric nodes,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / All residual moments",yes,cor:scaled-geometric-moments,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:geometric-filter-diagonal,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6447,thm:geometric-filter-diagonal,theorem,Diagonal action and exact tail,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Formal coefficient filters",yes,thm:geometric-filter-diagonal,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:geometric-richardson,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6472,cor:geometric-richardson,corollary,Geometric Richardson extrapolation,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Formal coefficient filters",yes,cor:geometric-richardson,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:geometric-filter-bound,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6491,thm:geometric-filter-bound,theorem,A quantitative analytic bound,Geometric interpolation and exact \texorpdfstring{$q$,"Geometric filters, dyadic structure, and the Fabius bridge / Geometric interpolation and exact \texorpdfstring{$q$ / Formal coefficient filters",yes,thm:geometric-filter-bound,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:halfbase-normalization,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6535,thm:halfbase-normalization,theorem,Half-base factorial and Gaussian formulas,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / Mersenne normalization",yes,thm:halfbase-normalization,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:dyadic-product-evaluation,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6567,thm:dyadic-product-evaluation,theorem,Dyadic evaluation of the finite product,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / Mersenne normalization",yes,thm:dyadic-product-evaluation,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:halfbase-root-locus,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6603,cor:halfbase-root-locus,corollary,Root locus,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / Mersenne normalization",yes,cor:halfbase-root-locus,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:geometric-prouhet,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6625,thm:geometric-prouhet,theorem,Geometric Prouhet identity,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / A compressed geometric Prouhet functional",yes,thm:geometric-prouhet,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:cor:geometric-prouhet-affine,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6656,cor:geometric-prouhet-affine,corollary,Affine form,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / A compressed geometric Prouhet functional",yes,cor:geometric-prouhet-affine,human-proved frontier result,Retained in the forward q-series backbone under its existing canonical label.
q_pochhammer_q_binomial_monograph:thm:thue-morse-product,q_pochhammer_q_binomial_monograph,q-pochhammer-and-inversion/q_pochhammer_q_binomial_monograph/q_pochhammer_q_binomial_monograph.tex,6680,thm:thue-morse-product,theorem,Finite Thue--Morse product,Half-base arithmetic and Prouhet--Thue--Morse cancellation,"Geometric filters, dyadic structure, and the Fabius bridge / Half-base arithmetic and Prouhet--Thue--Morse cancellation / The Thue--Morse product",yes,thm:thue-morse-product,Lean-proved,Retained in the forward q-series backbone under its existing canonical label.
